"","ROI_Name","X_position","Y_position","type","SegmentType","Gene","Expression"
"437","Cx. II/III, 008, Iba1+",17781,32538,"Cortical layer II/III - Iba1+","Iba1+","GJA1",-0.777872389794813
"438","Cx. V, 033, Iba1+",14266,22500,"Cortical layer V - Iba1+","Iba1+","GJA1",-0.338040285585929
"439","Hipp. CA1, 021, Iba1+",19727,22092,"Hippocampus CA1 - Iba1+","Iba1+","GJA1",-0.986774226903212
"440","Cx. II/III, 032, Iba1+",12988,25768,"Cortical layer II/III - Iba1+","Iba1+","GJA1",0.110830224564407
"441","Cx. II/III, 036, Iba1+",11922,23565,"Cortical layer II/III - Iba1+","Iba1+","GJA1",0.368988299382202
"442","Hipp. Hilus, 014, Neuropil",29808.294921875,17616.25390625,"Hippocampal hilus - Neuropil","Neuropil","GJA1",0.918587225089112
"443","Hipp. Hilus, 015, Neuropil",24204.931640625,16611.033203125,"Hippocampal hilus - Neuropil","Neuropil","GJA1",0.432157234418254
"444","Hipp. Hilus, 016, Neuropil",26931.96875,17934.740234375,"Hippocampal hilus - Neuropil","Neuropil","GJA1",0.584318427069164
"445","Cx. V, 009, Neuropil",19978,31299,"Cortical layer V - Neuropil","Neuropil","GJA1",-1.59912936466877
"446","Cx. II/III, 008, Neuropil",17781,32538,"Cortical layer II/III - Neuropil","Neuropil","GJA1",-0.492820599225115
"447","Cx. V, 007, Neuropil",15150,24659,"Cortical layer V - Neuropil","Neuropil","GJA1",-0.619359216323776
"448","Cx. V, 033, Neuropil",14266,22500,"Cortical layer V - Neuropil","Neuropil","GJA1",-0.344275881071415
"449","Hipp. CA1, 017, Neuropil",17683,20128,"Hippocampus CA1 - Neuropil","Neuropil","GJA1",-0.450127189894129
"450","Hipp. CA1, 021, Neuropil",19727,22092,"Hippocampus CA1 - Neuropil","Neuropil","GJA1",-0.854785907219528
"451","Hipp. CA1, 019, Neuropil",16563,16483,"Hippocampus CA1 - Neuropil","Neuropil","GJA1",-0.743890153512352
"452","Cx. II/III, 032, Neuropil",12988,25768,"Cortical layer II/III - Neuropil","Neuropil","GJA1",-0.61132569358015
"453","Cx. II/III, 036, Neuropil",11922,23565,"Cortical layer II/III - Neuropil","Neuropil","GJA1",-0.117907135564942
"454","Cx. V, 009, GFAP+",19978,31299,"Cortical layer V - GFAP+","GFAP+","GJA1",1.90441124872983
"455","Cx. II/III, 036, GFAP+",11922,23565,"Cortical layer II/III - GFAP+","GFAP+","GJA1",1.96794643162952
"456","Cx. II/III, 008, GFAP+",17781,32538,"Cortical layer II/III - GFAP+","GFAP+","GJA1",1.23046310602411
"457","Cx. II/III, 032, GFAP+",12988,25768,"Cortical layer II/III - GFAP+","GFAP+","GJA1",1.43936494313251
"458","Cx. V, 007, GFAP+",15150,24659,"Cortical layer V - GFAP+","GFAP+","GJA1",0.999532838923624
"459","Cx. V, 033, GFAP+",14266,22500,"Cortical layer V - GFAP+","GFAP+","GJA1",1.33740189208809
"460","Hipp. CA1, 019, Iba1+",16563,16483,"Hippocampus CA1 - Iba1+","Iba1+","AQP4",-0.561141095285402
"461","Cx. V, 007, Iba1+",15150,24659,"Cortical layer V - Iba1+","Iba1+","AQP4",-0.21267329652475
"462","Hipp. CA1, 017, Iba1+",17683,20128,"Hippocampus CA1 - Iba1+","Iba1+","AQP4",-0.642485039191891
"463","Cx. V, 009, Iba1+",19978,31299,"Cortical layer V - Iba1+","Iba1+","AQP4",-0.268149004171159
"464","Cx. II/III, 008, Iba1+",17781,32538,"Cortical layer II/III - Iba1+","Iba1+","AQP4",-0.786787492894903
"465","Cx. V, 033, Iba1+",14266,22500,"Cortical layer V - Iba1+","Iba1+","AQP4",-0.99912889842465
"466","Hipp. CA1, 021, Iba1+",19727,22092,"Hippocampus CA1 - Iba1+","Iba1+","AQP4",0.0673595808260068
"467","Cx. II/III, 032, Iba1+",12988,25768,"Cortical layer II/III - Iba1+","Iba1+","AQP4",-0.325386136719902
"468","Cx. II/III, 036, Iba1+",11922,23565,"Cortical layer II/III - Iba1+","Iba1+","AQP4",-0.21267329652475
"469","Hipp. Hilus, 014, Neuropil",29808.294921875,17616.25390625,"Hippocampal hilus - Neuropil","Neuropil","AQP4",1.06942917690458
"470","Hipp. Hilus, 015, Neuropil",24204.931640625,16611.033203125,"Hippocampal hilus - Neuropil","Neuropil","AQP4",0.754240867673253
"471","Hipp. Hilus, 016, Neuropil",26931.96875,17934.740234375,"Hippocampal hilus - Neuropil","Neuropil","AQP4",0.610081534539057
"472","Cx. V, 009, Neuropil",19978,31299,"Cortical layer V - Neuropil","Neuropil","AQP4",-1.20795260870345
"473","Cx. II/III, 008, Neuropil",17781,32538,"Cortical layer II/III - Neuropil","Neuropil","AQP4",-0.170675631255965
"474","Cx. V, 007, Neuropil",15150,24659,"Cortical layer V - Neuropil","Neuropil","AQP4",-0.911169100326146
"475","Cx. V, 033, Neuropil",14266,22500,"Cortical layer V - Neuropil","Neuropil","AQP4",-1.35621295256721
"476","Hipp. CA1, 017, Neuropil",17683,20128,"Hippocampus CA1 - Neuropil","Neuropil","AQP4",-0.866045013867209
"477","Hipp. CA1, 021, Neuropil",19727,22092,"Hippocampus CA1 - Neuropil","Neuropil","AQP4",-0.938010562559589
"478","Hipp. CA1, 019, Neuropil",16563,16483,"Hippocampus CA1 - Neuropil","Neuropil","AQP4",-0.695254218415048
"479","Cx. II/III, 032, Neuropil",12988,25768,"Cortical layer II/III - Neuropil","Neuropil","AQP4",-0.5779637826161
"480","Cx. II/III, 036, Neuropil",11922,23565,"Cortical layer II/III - Neuropil","Neuropil","AQP4",0.0236245547952256
"481","Cx. V, 009, GFAP+",19978,31299,"Cortical layer V - GFAP+","GFAP+","AQP4",1.93809567066907
"482","Cx. II/III, 036, GFAP+",11922,23565,"Cortical layer II/III - GFAP+","GFAP+","AQP4",2.36670191797593
"483","Cx. II/III, 008, GFAP+",17781,32538,"Cortical layer II/III - GFAP+","GFAP+","AQP4",0.00975665376568422
"484","Cx. II/III, 032, GFAP+",12988,25768,"Cortical layer II/III - GFAP+","GFAP+","AQP4",0.865118155450421
"485","Cx. V, 007, GFAP+",15150,24659,"Cortical layer V - GFAP+","GFAP+","AQP4",1.47171644227267
"486","Cx. V, 033, GFAP+",14266,22500,"Cortical layer V - GFAP+","GFAP+","AQP4",1.55558357517623
"487","Hipp. CA1, 019, Iba1+",16563,16483,"Hippocampus CA1 - Iba1+","Iba1+","CLU",-0.898188289744651
"488","Cx. V, 007, Iba1+",15150,24659,"Cortical layer V - Iba1+","Iba1+","CLU",-0.451712065934844
"489","Hipp. CA1, 017, Iba1+",17683,20128,"Hippocampus CA1 - Iba1+","Iba1+","CLU",0.126046771278104
"490","Cx. V, 009, Iba1+",19978,31299,"Cortical layer V - Iba1+","Iba1+","CLU",-1.06336342641485
"491","Cx. II/III, 008, Iba1+",17781,32538,"Cortical layer II/III - Iba1+","Iba1+","CLU",-0.261982998167077
"492","Cx. V, 033, Iba1+",14266,22500,"Cortical layer V - Iba1+","Iba1+","CLU",-0.845370262576828
"493","Hipp. CA1, 021, Iba1+",19727,22092,"Hippocampus CA1 - Iba1+","Iba1+","CLU",-0.684078384582916
"494","Cx. II/III, 032, Iba1+",12988,25768,"Cortical layer II/III - Iba1+","Iba1+","CLU",0.170738516369472
"495","Cx. II/III, 036, Iba1+",11922,23565,"Cortical layer II/III - Iba1+","Iba1+","CLU",0.443976873706187
"496","Hipp. Hilus, 014, Neuropil",29808.294921875,17616.25390625,"Hippocampal hilus - Neuropil","Neuropil","CLU",0.864367410126364
"497","Hipp. Hilus, 015, Neuropil",24204.931640625,16611.033203125,"Hippocampal hilus - Neuropil","Neuropil","CLU",0.354583808075772
"498","Hipp. Hilus, 016, Neuropil",26931.96875,17934.740234375,"Hippocampal hilus - Neuropil","Neuropil","CLU",0.351930687376187
"499","Cx. V, 009, Neuropil",19978,31299,"Cortical layer V - Neuropil","Neuropil","CLU",-1.23209315700196
"500","Cx. II/III, 008, Neuropil",17781,32538,"Cortical layer II/III - Neuropil","Neuropil","CLU",-0.429938205441413
"501","Cx. V, 007, Neuropil",15150,24659,"Cortical layer V - Neuropil","Neuropil","CLU",-0.952095424790398
"502","Cx. V, 033, Neuropil",14266,22500,"Cortical layer V - Neuropil","Neuropil","CLU",-1.15739083427328
"503","Hipp. CA1, 017, Neuropil",17683,20128,"Hippocampus CA1 - Neuropil","Neuropil","CLU",-0.913724572380787
"504","Hipp. CA1, 021, Neuropil",19727,22092,"Hippocampus CA1 - Neuropil","Neuropil","CLU",-0.679459296061311
"505","Hipp. CA1, 019, Neuropil",16563,16483,"Hippocampus CA1 - Neuropil","Neuropil","CLU",-0.559315871552137
"506","Cx. II/III, 032, Neuropil",12988,25768,"Cortical layer II/III - Neuropil","Neuropil","CLU",-0.28964890102498
"507","Cx. II/III, 036, Neuropil",11922,23565,"Cortical layer II/III - Neuropil","Neuropil","CLU",-0.345260438876613
"508","Cx. V, 009, GFAP+",19978,31299,"Cortical layer V - GFAP+","GFAP+","CLU",2.12938423235824
"509","Cx. II/III, 036, GFAP+",11922,23565,"Cortical layer II/III - GFAP+","GFAP+","CLU",2.61023273004166
"510","Cx. II/III, 008, GFAP+",17781,32538,"Cortical layer II/III - GFAP+","GFAP+","CLU",0.59267276355612
"511","Cx. II/III, 032, GFAP+",12988,25768,"Cortical layer II/III - GFAP+","GFAP+","CLU",0.383408834616221
"512","Cx. V, 007, GFAP+",15150,24659,"Cortical layer V - GFAP+","GFAP+","CLU",1.46155103068472
"513","Cx. V, 033, GFAP+",14266,22500,"Cortical layer V - GFAP+","GFAP+","CLU",1.27472847063504
